Scope;Construction Element Type;ID;Construction Element Family;ConstructionElementPart;BOQCategory;BOQ;BOQDescription;Quantity;Unit;UnitPrice;TotalCost;Length;Thickness;Height;X;Y;Z;Scope_ElementType_BOQ
PRS_L1_STR;Formwork;51710;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.232;m2;13;3.016;0.93;0.02;0.25;16.525;27.91;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51692;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.235;m2;13;3.055;0.94;0.02;0.25;16.53;28.59;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51539;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.603;m2;13;7.839;2.411;0.02;0.25;37.19;20.774;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51521;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.605;m2;13;7.865;2.421;0.02;0.25;34.049;20.779;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51638;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.605;m2;13;7.865;2.421;0.02;0.25;16.321;20.779;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51674;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.605;m2;13;7.865;2.421;0.02;0.25;15.951;20.779;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51620;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.608;m2;13;7.904;2.431;0.02;0.25;16.901;20.774;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51656;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.608;m2;13;7.904;2.431;0.02;0.25;12.81;20.784;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51602;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.624;m2;13;8.112;2.496;0.02;0.25;23.892;18.743;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51584;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.626;m2;13;8.138;2.506;0.02;0.25;23.897;21.99;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51683;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.783;m2;13;10.179;3.131;0.02;0.25;14.386;21.99;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51530;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.785;m2;13;10.205;3.141;0.02;0.25;35.619;19.568;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51665;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.785;m2;13;10.205;3.141;0.02;0.25;14.381;19.568;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51512;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.788;m2;13;10.244;3.151;0.02;0.25;35.624;21.99;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51611;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.809;m2;13;10.517;3.237;0.02;0.25;25.14;20.362;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51593;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.812;m2;13;10.556;3.247;0.02;0.25;22.644;20.367;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51413;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.875;m2;13;11.375;3.5;0.02;0.25;6.24;21.99;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51485;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.875;m2;13;11.375;3.5;0.02;0.25;43.76;21.99;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51746;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.02;m2;13;13.26;4.08;0.02;0.25;39.6;14.89;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51782;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.02;m2;13;13.26;4.08;0.02;0.25;10.4;14.89;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51728;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.023;m2;13;13.299;4.09;0.02;0.25;39.605;21.99;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51764;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.023;m2;13;13.299;4.09;0.02;0.25;10.405;21.99;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51800;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.094;m2;13;14.222;4.377;0.02;0.25;31.492;2.043;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51818;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.094;m2;13;14.222;4.377;0.02;0.25;18.508;2.043;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51440;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.625;m2;13;21.125;6.5;0.02;0.25;16.99;32.26;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51458;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.625;m2;13;21.125;6.5;0.02;0.25;33.01;32.26;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51422;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.755;m2;13;22.815;7.02;0.02;0.25;4.49;25.5;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51476;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.755;m2;13;22.815;7.02;0.02;0.25;45.51;25.5;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51791;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.772;m2;13;23.036;7.09;0.02;0.25;12.44;18.435;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51755;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.773;m2;13;23.049;7.09;0.02;0.25;41.64;18.435;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51737;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.775;m2;13;23.075;7.1;0.02;0.25;37.56;18.44;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51773;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.775;m2;13;23.075;7.1;0.02;0.25;8.36;18.44;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51566;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;2.042;m2;13;26.546;8.169;0.02;0.25;29.594;21.43;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51548;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;2.045;m2;13;26.585;8.179;0.02;0.25;29.599;21.99;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51395;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;2.377;m2;13;30.901;9.51;0.02;0.25;12.745;0.09;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51503;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;2.377;m2;13;30.901;9.51;0.02;0.25;37.255;0.09;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51809;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;2.747;m2;13;35.711;10.988;0.02;0.25;25;3.99;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51431;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;3.125;m2;13;40.625;12.5;0.02;0.25;10.74;29.01;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51467;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;3.125;m2;13;40.625;12.5;0.02;0.25;39.26;29.01;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51449;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;4.005;m2;13;52.065;16.02;0.02;0.25;25;35.51;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51404;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;5.475;m2;13;71.175;21.9;0.02;0.25;7.99;11.04;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L1_STR;Formwork;51494;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;5.475;m2;13;71.175;21.9;0.02;0.25;42.01;11.04;4.625;PRS_L1_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52778;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.138;m2;13;1.794;0.55;0.02;0.25;33.679;21.705;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52760;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.14;m2;13;1.82;0.56;0.02;0.25;25.51;21.71;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52877;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.142;m2;13;1.846;0.57;0.02;0.25;16.606;19.568;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52859;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.145;m2;13;1.885;0.58;0.02;0.25;16.611;21.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52972;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.168;m2;13;2.184;0.67;0.02;0.25;16.99;28.245;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52954;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.17;m2;13;2.21;0.68;0.02;0.25;16.06;28.25;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52963;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.232;m2;13;3.016;0.93;0.02;0.25;16.525;27.91;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52945;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.235;m2;13;3.055;0.94;0.02;0.25;16.53;28.59;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52598;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.59;m2;13;7.67;2.36;0.02;0.25;9.17;0.09;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52706;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.59;m2;13;7.67;2.36;0.02;0.25;40.83;0.09;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52742;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.603;m2;13;7.839;2.411;0.02;0.25;37.19;20.774;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52724;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.605;m2;13;7.865;2.421;0.02;0.25;34.049;20.779;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52868;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.605;m2;13;7.865;2.421;0.02;0.25;16.321;20.779;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52904;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.605;m2;13;7.865;2.421;0.02;0.25;15.951;20.779;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52850;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.608;m2;13;7.904;2.431;0.02;0.25;16.901;20.774;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52886;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.608;m2;13;7.904;2.431;0.02;0.25;12.81;20.784;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52832;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.624;m2;13;8.112;2.496;0.02;0.25;23.892;18.743;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52814;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.626;m2;13;8.138;2.506;0.02;0.25;23.897;21.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52913;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.783;m2;13;10.179;3.131;0.02;0.25;14.386;21.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52733;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.785;m2;13;10.205;3.141;0.02;0.25;35.619;19.568;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52895;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.785;m2;13;10.205;3.141;0.02;0.25;14.381;19.568;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52715;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.788;m2;13;10.244;3.151;0.02;0.25;35.624;21.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52841;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.809;m2;13;10.517;3.237;0.02;0.25;25.14;20.362;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52823;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.812;m2;13;10.556;3.247;0.02;0.25;22.644;20.367;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52616;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.875;m2;13;11.375;3.5;0.02;0.25;6.24;21.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52688;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.875;m2;13;11.375;3.5;0.02;0.25;43.76;21.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52999;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.02;m2;13;13.26;4.08;0.02;0.25;39.6;14.89;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53035;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.02;m2;13;13.26;4.08;0.02;0.25;10.4;14.89;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52981;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.023;m2;13;13.299;4.09;0.02;0.25;39.605;21.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53017;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.023;m2;13;13.299;4.09;0.02;0.25;10.405;21.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53053;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.094;m2;13;14.222;4.377;0.02;0.25;31.492;2.043;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53071;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.094;m2;13;14.222;4.377;0.02;0.25;18.508;2.043;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52643;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.625;m2;13;21.125;6.5;0.02;0.25;16.99;32.26;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52661;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.625;m2;13;21.125;6.5;0.02;0.25;33.01;32.26;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52625;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.755;m2;13;22.815;7.02;0.02;0.25;4.49;25.5;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52679;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.755;m2;13;22.815;7.02;0.02;0.25;45.51;25.5;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53044;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.772;m2;13;23.036;7.09;0.02;0.25;12.44;18.435;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53008;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.773;m2;13;23.049;7.09;0.02;0.25;41.64;18.435;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52990;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.775;m2;13;23.075;7.1;0.02;0.25;37.56;18.44;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53026;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;1.775;m2;13;23.075;7.1;0.02;0.25;8.36;18.44;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52769;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;2.042;m2;13;26.546;8.169;0.02;0.25;29.594;21.43;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52751;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;2.045;m2;13;26.585;8.179;0.02;0.25;29.599;21.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53062;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;2.747;m2;13;35.711;10.988;0.02;0.25;25;3.99;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52634;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;3.125;m2;13;40.625;12.5;0.02;0.25;10.74;29.01;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52670;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;3.125;m2;13;40.625;12.5;0.02;0.25;39.26;29.01;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52652;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;4.005;m2;13;52.065;16.02;0.02;0.25;25;35.51;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53080;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;5.388;m2;13;70.044;21.55;0.02;0.25;5.01;11.225;-0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;53089;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;5.388;m2;13;70.044;21.55;0.02;0.25;44.99;11.225;-0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52607;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;5.475;m2;13;71.175;21.9;0.02;0.25;7.99;11.04;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_L0_STR;Formwork;52697;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;5.475;m2;13;71.175;21.9;0.02;0.25;42.01;11.04;0.125;PRS_L0_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51944;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.117;m2;13;1.521;0.47;0.02;0.25;43.26;31.851;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51980;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.118;m2;13;1.534;0.47;0.02;0.25;43.26;26.12;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;52016;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.118;m2;13;1.534;0.47;0.02;0.25;6.26;26.12;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51926;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.12;m2;13;1.56;0.48;0.02;0.25;43.74;31.856;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51935;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.12;m2;13;1.56;0.48;0.02;0.25;43.5;31.616;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51962;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.12;m2;13;1.56;0.48;0.02;0.25;43.74;26.125;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51971;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.12;m2;13;1.56;0.48;0.02;0.25;43.5;25.885;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51998;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.12;m2;13;1.56;0.48;0.02;0.25;6.74;26.125;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;52007;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.12;m2;13;1.56;0.48;0.02;0.25;6.5;25.885;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51917;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.122;m2;13;1.586;0.49;0.02;0.25;43.495;32.096;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51989;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.122;m2;13;1.586;0.49;0.02;0.25;6.495;26.365;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Formwork;51953;FormWork;POS for Slabs;Formwork;Formwork for Slabs;Formwork for Slabs;0.123;m2;13;1.599;0.49;0.02;0.25;43.495;26.365;-3.525;PRS_BO_STR_Formwork_FormworkforSlabs
PRS_BO_STR;Mat Foundation;40791;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.539;m3;99;152.361;3.141;0.7;0.7;12.424;20.779;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40809;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.539;m3;99;152.361;3.141;0.7;0.7;16.337;20.779;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40863;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.539;m3;99;152.361;3.141;0.7;0.7;33.663;20.779;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40881;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.539;m3;99;152.361;3.141;0.7;0.7;37.576;20.779;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40818;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.576;m3;99;156.024;3.216;0.7;0.7;23.892;22.375;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40836;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.576;m3;99;156.024;3.216;0.7;0.7;23.892;18.358;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40782;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.892;m3;99;187.308;3.861;0.7;0.7;14.381;22.371;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40800;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.892;m3;99;187.308;3.861;0.7;0.7;14.381;19.187;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40854;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.892;m3;99;187.308;3.861;0.7;0.7;35.619;22.371;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40872;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.892;m3;99;187.308;3.861;0.7;0.7;35.619;19.187;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
PRS_BO_STR;Mat Foundation;40827;ConcreteWork;RC_MF -LF;Concrete;C30/37 for Mat Foundation;C30/37 for Mat Foundation;1.944;m3;99;192.456;3.967;0.7;0.7;22.263;20.367;-4.45;PRS_BO_STR_MatFoundation_C30/37forMatFoundation
